Date,Basin,Site,Access_Point,Species ,Length_mm,Mass_g,Method,Notes,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,5.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,5.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,84,6.7,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,90,8.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,2.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,61,2.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,60,2.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,3.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,4.3,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,5.9,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,3.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,4.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,6.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,4.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,5.6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,4.6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,58,2.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,4.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,97,10,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,90,8.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,5.9,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,4,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,6.4,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,4.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,4,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,3.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,4.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,3.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,47,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,95,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,225,159,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,88,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,150,41,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,87,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,92,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,107,12.6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,88,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,87,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,68,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,62,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,140,34.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,150,33.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,128,26.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,140,34.6,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,61,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,93,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,68,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,90,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,144,36.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,84,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,95,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,146,29.8,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,138,32.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,68,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,122,18.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,91,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,202,107,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,64,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,64,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,144,40.2,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,153,37.1,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,145,40.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,116,15.3,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,90,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,62,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,53,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,100,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,63,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,64,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,82,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,87,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,98,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,62,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,155,37.9,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,89,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,77,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,86,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,70,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",RBT,135,24.7,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,81,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,92,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,78,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,61,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,54,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,56,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,96,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,68,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,95,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,85,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,96,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,86,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,130,20.5,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,75,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,60,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,62,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,73,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,68,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,83,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,69,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,79,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,71,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,67,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,72,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,80,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,64,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,76,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,84,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,65,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,74,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,58,,Pass 1,,,,,
8/28/24,Big Hole,Trapper,"45.6232, -112.69548",BRN,66,,Pass 1,,,,,
