Date,Basin,Site,Access_Point,Reach Length_mm,Species ,Length_mm,Mass_g,Pass,Recap,Notes,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,125,22.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,54,1.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,59,2.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,183,74.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,75,4.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,58,1.7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,50,1.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,4.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,66,3.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,64,3.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,56,2.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,59,2.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,61,2.6,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,65,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,89,7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,49,1.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,70,3.7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,4.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,74,4.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,54,1.7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,49,2.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,63,2.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,58,2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,78,5.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,73,3.7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,57,2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,66,3.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,61,2.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,70,3.8,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,52,1.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,49,1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,46,2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,4.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,90,7.6,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,52,1.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,4.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,64,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,67,4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,61,2.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,2.5,1,,mort,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,72,4.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,180,70,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,180,72.8,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,150,44.8,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,86,7,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,58,1.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,78,4.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,64,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,2.6,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,75,4.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,59,2.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,52,26,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,150,36.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,98,9.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,2.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,72,4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,70,3.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,86,7.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,65,3.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,78,5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,45,1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,190,82.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,154,42.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,158,50.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,154,47.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,76,4.9,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,58,2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,123,21.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,687,3.12,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,5.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,90,8.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,80,6.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,57,2.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,88,7.8,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,80,5.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,1.5,1,,mort,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,75,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,67,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,74,4.4,1,,mort,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,79,3.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,70,4.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,66,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,2.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,62,2.1,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,74,4.3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,79,5.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,118,18,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,181,70.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,93,8.5,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,98,10.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,BRN,99,9.4,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,73,2.2,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,70,3,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,58,1.6,1,,,
10/10/24,Big Hole,Jerry Creek,"45.78493, -112.91422",230,RBT,56,2.6,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,214,100.2,1,,"Windy at George Grant, weights have more error",
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,88,8.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,65,3.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,88,7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,96,10,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,83,7.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,101,11.3,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,64,3.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,83,5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,80,6.1,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,58,1.8,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,66,3,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,64,2.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,66,3.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,52,1.6,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,64,2.8,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,47,0.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,65,3.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,92,9,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,81,5.3,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,80,5.9,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,48,1.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,90,7.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,113,16.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,98,10.8,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,110,14.4,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,82,5.8,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,100,11.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,89,8.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,95,9.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,101,10,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,78,4.4,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,86,7.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,118,16.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,78,5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,61,2.6,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,95,9,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,63,3.4,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,70,3.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,79,5.2,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,79,5.4,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,73,5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,86,6.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,71,3.8,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,80,5.1,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,80,6,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,73,4.5,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,70,3.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,58,2.3,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,81,2.6,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,50,1.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,64,3.3,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,60,1.7,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,BRN,90,9,1,,,
10/10/24,Big Hole,George Grant,"45.77867, -112.84958",200,RBT,67,3.9,1,,,
